time,flowRateSetting,flowKP,flowKI,coolingWaterSwitch,3#ConValOffInd,3#ConValOnInd,coolingWaterVal,coolingWaterStart,coolingWaterInletTemp,coolingWaterDisTemp,coolingWaterPre,coolingWaterFlowRate,heaterStartPoint,heaterStopPoint,heaterSwitch,inletTemp,topTemp,middleTemp,condTemp,kettleTemp,heaterTemp,liqLevSetting,liqLevKP,liqLevKI,1#Solenoid,4#Solenoid,5#Solenoid,1#FreqPump,1#MetPump,2#FreqPump,2#MetPump,1#ConValveOffInd,1#ConValveOnInd,feedVal,towerLiqLev,2#Solenoid,2#ConValveOffInd,2#ConValOnInd,preCon,secPre,3#Solenoid,soundLightAlarm,emergencyStop,sysManual,sysAuto,sysStart,class
2022-03-26 14:14:00.858283,1084227584,1017370378,30000,1,0,1,9016,1,6456,6464,3496,11520,1118437376,1119092736,0,5752,9496,10664,6352,8296,10848,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:01.356361,1084227584,1017370378,30000,1,0,1,9016,1,6456,6464,3496,11520,1118437376,1119092736,0,5752,9472,10632,6352,8296,10848,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16016,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:01.856582,1084227584,1017370378,30000,1,0,1,9016,1,6456,6464,3496,11520,1118437376,1119092736,0,5752,9464,10640,6352,8304,10856,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:02.355466,1084227584,1017370378,30000,1,0,1,9010,1,6456,6472,3496,11760,1118437376,1119092736,0,5752,9472,10640,6352,8280,10856,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16016,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:02.854206,1084227584,1017370378,30000,1,0,1,9005,1,6456,6472,3496,11760,1118437376,1119092736,0,5752,9464,10640,6352,8288,10872,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16016,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:03.352261,1084227584,1017370378,30000,1,0,1,8994,1,6456,6472,3464,11992,1118437376,1119092736,0,5752,9472,10640,6352,8296,10880,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16016,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:03.851205,1084227584,1017370378,30000,1,0,1,8980,1,6456,6472,3496,11992,1118437376,1119092736,0,5752,9472,10640,6352,8288,10872,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16024,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:04.349872,1084227584,1017370378,30000,1,0,1,8966,1,6456,6464,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8304,10888,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16000,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:04.847925,1084227584,1017370378,30000,1,0,1,8952,1,6456,6472,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8288,10888,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16016,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:05.344204,1084227584,1017370378,30000,1,0,1,8939,1,6456,6472,3496,11992,1118437376,1119092736,0,5752,9464,10608,6352,8304,10888,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16000,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:05.842395,1084227584,1017370378,30000,1,0,1,8925,1,6456,6464,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8288,10888,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16024,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:06.340921,1084227584,1017370378,30000,1,0,1,8911,1,6456,6464,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8296,10888,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16016,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:06.839308,1084227584,1017370378,30000,1,0,1,8900,1,6456,6464,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8296,10888,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16016,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:07.337940,1084227584,1017370378,30000,1,0,1,8886,1,6456,6464,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8296,10888,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16000,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:07.836631,1084227584,1017370378,30000,1,0,1,8872,1,6456,6464,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8304,10888,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:08.335567,1084227584,1017370378,30000,1,0,1,8858,1,6456,6464,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8296,10888,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:08.833659,1084227584,1017370378,30000,1,0,1,8845,1,6480,6464,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8288,10888,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:09.332575,1084227584,1017370378,30000,1,0,1,8831,1,6456,6464,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8296,10888,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:09.828670,1084227584,1017370378,30000,1,0,1,8817,1,6456,6440,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8288,10888,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16016,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:10.326694,1084227584,1017370378,30000,1,0,1,8803,1,6456,6464,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8296,10936,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16000,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:10.824941,1084227584,1017370378,30000,1,0,1,8789,1,6456,6464,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8288,10944,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16016,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:11.323865,1084227584,1017370378,30000,1,0,1,8775,1,6456,6464,3496,11992,1118437376,1119092736,0,5752,9464,10608,6352,8288,10944,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-03-26 14:14:11.822094,1084227584,1017370378,30000,1,0,1,8762,1,6456,6472,3496,11992,1118437376,1119092736,0,5752,9472,10608,6352,8304,10952,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
