time,flowRateSetting,flowKP,flowKI,coolingWaterSwitch,3#ConValOffInd,3#ConValOnInd,coolingWaterVal,coolingWaterStart,coolingWaterInletTemp,coolingWaterDisTemp,coolingWaterPre,coolingWaterFlowRate,heaterStartPoint,heaterStopPoint,heaterSwitch,inletTemp,topTemp,middleTemp,condTemp,kettleTemp,heaterTemp,liqLevSetting,liqLevKP,liqLevKI,1#Solenoid,4#Solenoid,5#Solenoid,1#FreqPump,1#MetPump,2#FreqPump,2#MetPump,1#ConValveOffInd,1#ConValveOnInd,feedVal,towerLiqLev,2#Solenoid,2#ConValveOffInd,2#ConValOnInd,preCon,secPre,3#Solenoid,soundLightAlarm,emergencyStop,sysManual,sysAuto,sysStart,class
2022-01-09 14:59:34.939956,1084227584,1017370378,30000,1,0,1,8355,1,4480,4776,3888,11520,1118437376,1119092736,0,4000,20912,19096,5272,8576,11664,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,15864,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-09 14:59:35.438922,1084227584,1017370378,30000,1,0,1,8355,1,4512,4800,3888,11520,1118437376,1119092736,0,4008,20912,19096,5272,8576,11656,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,15856,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-09 14:59:35.939434,1084227584,1017370378,30000,1,0,1,8355,1,4512,4776,3888,11520,1118437376,1119092736,0,4000,20912,19128,5304,8576,11656,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,15864,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-09 14:59:36.436360,1084227584,1017370378,30000,1,0,1,8355,1,4480,4776,3888,11520,1118437376,1119092736,0,4000,20912,19128,5304,8576,11656,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,15856,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-09 14:59:36.933152,1084227584,1017370378,30000,1,0,1,8355,1,4480,4776,3888,11520,1118437376,1119092736,0,4000,20912,19128,5304,8576,11640,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,15872,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-09 14:59:37.431581,1084227584,1017370378,30000,1,0,1,8355,1,4512,4800,3888,11520,1118437376,1119092736,0,4000,20912,19128,5272,8576,11640,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,15880,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-09 14:59:37.929579,1084227584,1017370378,30000,1,0,1,8355,1,4480,4800,3888,11520,1118437376,1119092736,0,3976,20912,19128,5272,8576,11640,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,15872,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-09 14:59:38.428171,1084227584,1017370378,30000,1,0,1,8355,1,4512,4776,3888,11520,1118437376,1119092736,0,3976,20912,19160,5272,8528,11632,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,15880,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-09 14:59:38.928215,1084227584,1017370378,30000,1,0,1,8355,1,4512,4776,3888,11520,1118437376,1119092736,0,4000,20912,19160,5304,8528,11632,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,15848,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-09 14:59:39.426249,1084227584,1017370378,30000,1,0,1,8355,1,4512,4800,3888,11520,1118437376,1119092736,0,4008,20912,19160,5304,8544,11632,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,15848,0,1,0,0,65512,0,0,1,0,1,1,Normal
