time,flowRateSetting,flowKP,flowKI,coolingWaterSwitch,3#ConValOffInd,3#ConValOnInd,coolingWaterVal,coolingWaterStart,coolingWaterInletTemp,coolingWaterDisTemp,coolingWaterPre,coolingWaterFlowRate,heaterStartPoint,heaterStopPoint,heaterSwitch,inletTemp,topTemp,middleTemp,condTemp,kettleTemp,heaterTemp,liqLevSetting,liqLevKP,liqLevKI,1#Solenoid,4#Solenoid,5#Solenoid,1#FreqPump,1#MetPump,2#FreqPump,2#MetPump,1#ConValveOffInd,1#ConValveOnInd,feedVal,towerLiqLev,2#Solenoid,2#ConValveOffInd,2#ConValOnInd,preCon,secPre,3#Solenoid,soundLightAlarm,emergencyStop,sysManual,sysAuto,sysStart,class
2022-01-12 13:46:03.706687,1084227584,1017370378,30000,1,0,1,8679,1,6168,6280,3944,11296,1118437376,1119092736,1,6216,15896,14888,6568,7400,13216,1036831949,1106247680,30000,1,1,1,1,0,1,0,0,1,1382,15992,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-12 13:46:04.205386,1084227584,1017370378,30000,1,0,1,8687,1,6168,6280,3944,11296,1118437376,1119092736,1,6216,15896,14856,6568,7384,13216,1036831949,1106247680,30000,1,1,1,1,0,1,0,0,1,1382,15952,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-12 13:46:04.706052,1084227584,1017370378,30000,1,0,1,8693,1,6200,6280,3800,11296,1118437376,1119092736,1,6216,15896,14856,6568,7368,13208,1036831949,1106247680,30000,1,1,1,1,0,1,0,0,1,1382,15928,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-12 13:46:05.206930,1084227584,1017370378,30000,1,0,1,8698,1,6168,6280,3776,11296,1118437376,1119092736,1,6224,15896,14888,6568,7336,13208,1036831949,1106247680,30000,1,1,1,1,0,1,0,0,1,1382,15984,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-12 13:46:05.717900,1084227584,1017370378,30000,1,0,1,8704,1,6200,6280,3744,11296,1118437376,1119092736,1,6216,15896,14888,6568,7328,13208,1036831949,1106247680,30000,1,1,1,1,0,1,0,0,1,1382,16000,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-12 13:46:06.218413,1084227584,1017370378,30000,1,0,1,8709,1,6200,6280,3776,11296,1118437376,1119092736,1,6216,15896,14888,6568,7312,13200,1036831949,1106247680,30000,1,1,1,1,0,1,0,0,1,1382,16000,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-12 13:46:06.718550,1084227584,1017370378,30000,1,0,1,8715,1,6168,6280,3744,11296,1118437376,1119092736,1,6216,15896,14856,6544,7304,13200,1036831949,1106247680,30000,1,1,1,1,0,1,0,0,1,1382,15960,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-12 13:46:07.218702,1084227584,1017370378,30000,1,0,1,8720,1,6200,6280,3744,11296,1118437376,1119092736,1,6216,15840,14688,6568,7304,13192,1036831949,1106247680,30000,1,1,1,1,0,1,0,0,1,1382,15936,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-12 13:46:07.717509,1084227584,1017370378,30000,1,0,1,8728,1,6192,6280,3744,11296,1118437376,1119092736,1,6224,15840,14688,6544,7304,13200,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,15896,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-01-12 13:46:08.222444,1084227584,1017370378,30000,1,0,1,8734,1,6192,6280,3744,11296,1118437376,1119092736,1,6216,15840,14656,6568,7304,13192,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,15896,0,1,0,0,65512,0,0,1,0,1,1,Normal
