time,flowRateSetting,flowKP,flowKI,coolingWaterSwitch,3#ConValOffInd,3#ConValOnInd,coolingWaterVal,coolingWaterStart,coolingWaterInletTemp,coolingWaterDisTemp,coolingWaterPre,coolingWaterFlowRate,heaterStartPoint,heaterStopPoint,heaterSwitch,inletTemp,topTemp,middleTemp,condTemp,kettleTemp,heaterTemp,liqLevSetting,liqLevKP,liqLevKI,1#Solenoid,4#Solenoid,5#Solenoid,1#FreqPump,1#MetPump,2#FreqPump,2#MetPump,1#ConValveOffInd,1#ConValveOnInd,feedVal,towerLiqLev,2#Solenoid,2#ConValveOffInd,2#ConValOnInd,preCon,secPre,3#Solenoid,soundLightAlarm,emergencyStop,sysManual,sysAuto,sysStart,class
2022-04-07 16:06:45.761618,1084227584,1017370378,30000,1,0,1,9107,1,8472,8496,3080,11528,1118437376,1119092736,1,7336,12960,13952,8024,8024,9752,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-07 16:06:46.260394,1084227584,1017370378,30000,1,0,1,9104,1,8472,8496,3080,11528,1118437376,1119092736,1,7336,12992,13952,8024,8040,9744,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-07 16:06:46.761084,1084227584,1017370378,30000,1,0,1,9104,1,8464,8496,3080,11528,1118437376,1119092736,1,7336,12960,13952,8024,8024,9752,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,15992,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-07 16:06:47.259524,1084227584,1017370378,30000,1,0,1,9104,1,8496,8496,3080,11528,1118437376,1119092736,1,7336,12960,13928,8024,8040,9752,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-07 16:06:47.760176,1084227584,1017370378,30000,1,0,1,9104,1,8472,8496,3080,11528,1118437376,1119092736,1,7336,12960,13928,8024,8024,9752,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-07 16:06:48.260446,1084227584,1017370378,30000,1,0,1,9104,1,8472,8496,3080,11528,1118437376,1119092736,1,7344,12960,13928,8024,8024,9752,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16008,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-07 16:06:48.764773,1084227584,1017370378,30000,1,0,1,9104,1,8472,8496,3080,11528,1118437376,1119092736,1,7336,12960,13896,8024,8024,9752,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16024,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-07 16:06:49.270872,1084227584,1017370378,30000,1,0,1,9104,1,8472,8496,3080,11528,1118437376,1119092736,1,7336,12936,13896,8024,8024,9752,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16016,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-07 16:06:49.766880,1084227584,1017370378,30000,1,0,1,9104,1,8472,8496,3080,11528,1118437376,1119092736,1,7336,12936,13896,8024,8040,9736,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16024,0,1,0,0,65512,0,0,1,0,1,1,Normal
2022-04-07 16:06:50.265863,1084227584,1017370378,30000,1,0,1,9104,1,8472,8496,3080,11528,1118437376,1119092736,1,7336,12936,13896,8024,8024,9736,1036831949,1106247680,30000,1,1,1,1,0,1,0,1,0,1382,16016,0,1,0,0,65512,0,0,1,0,1,1,Normal
